Group,SampleID,pc1end,pc2end,Roost,CollectionMonth,Site,Labeler,pc1start,pc2start,DistMethod,Pid
HB-C-July,72717HBPoolC4,-0.144117248203525,-0.122295571772142,C,July,HB,HB-C,-0.086361747919454,-0.161347346560702,bray,pid=100
HB-C-July,7272017HBC9,-0.0768021396828216,-0.323298647551023,C,July,HB,HB-C,-0.086361747919454,-0.161347346560702,bray,pid=100
HB-C-June,6212017HBC2,0.0759748969380891,0.0863841129902469,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC5,-0.40827113873896,0.0631152494209584,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC6,0.0126492127674692,0.0551480108557487,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC3,-0.0327044730177746,0.0838896615114793,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC4,0.0923398752826854,-0.0204960238370197,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC1,0.220917358724282,0.335418517326648,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC10,0.136548185118979,0.163011231107983,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBPoolC1,0.143562744977683,0.232597845338051,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBPoolC2,0.127761921610627,0.259337310810812,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBPoolC3,0.136943531020176,0.211119376096392,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBPoolC4,0.145375945215484,0.237154571458407,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC7,-0.379357834976442,0.0719768646150276,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC8,0.15971654892583,0.101541152080418,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-C-June,6212017HBC9,0.187185621995677,0.31454076092961,C,June,HB,HB-C,0.0518375344232035,0.170098397029893,bray,pid=100
HB-D-July,7272017HBD1,0.134029616883164,0.13425643032904,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD10,0.2403652961377,-0.333738309077302,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD2,0.0290723235263739,-0.039477058461512,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD4,-0.257837083838603,-0.146800817950483,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD5,-0.269284659435321,-0.159238683071985,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD6,-0.0445600687483977,-0.112502175781825,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD7,0.00274517052279175,-0.0598918214697216,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD8,0.111940682601147,-0.0246091199003284,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBD9,0.0853193265027884,-0.0697047602422334,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBPoolD1,-0.0443234031931746,-0.0684033481194346,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBPoolD2,-0.0354214938288578,-0.113951338146832,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBPoolD3,-0.0387305443147758,-0.111238999585317,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-July,7272017HBPoolD4,-0.062169028322318,-0.0826691701275828,D,July,HB,HB-D,-0.0230021267088551,-0.0925705689363029,bray,pid=100
HB-D-June,6212017HBD9,0.12790097719169,0.146353220673168,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD1,-0.249414516436608,0.0784027720249384,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD10,0.120092396963052,0.00749416436638393,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD2,0.111898758907449,0.112263903362384,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD3,0.0544189555541745,0.167697980687282,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD4,0.0699187369512901,0.21250605285986,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD5,-0.348918247255977,0.0556940067686389,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD6,0.209047789200187,0.314460997684406,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD7,-0.401800428645,0.0890604025551988,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBD8,0.0612095474781231,0.106730331650436,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBPoolD1,0.167165606246066,0.159393200263029,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBPoolD2,0.169229414253429,0.150679763569127,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBPoolD3,0.18537139972554,0.20920881706838,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-June,6212017HBPoolD4,0.164991688355552,0.158874194582271,D,June,HB,HB-D,0.0401983448312186,0.14367804066024,bray,pid=100
HB-D-September,91517HBPoolD1,0.0922204909852792,0.00830399969110344,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,91517HBPoolD2,0.0569518210031516,-0.0133116458594832,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,91517HBPoolD3,-0.124431443926815,-0.0384087047929058,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,91517HBPoolD4,-0.120407731475892,-0.0273531576660636,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD7,0.122915995408912,-0.336601667415563,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD8,-0.401590746879534,0.0213238462053979,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD1,0.170521939348124,0.0216852174569156,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD10,0.184484210253321,-0.165279269993159,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD2,0.205444431512227,-0.296494510362018,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD3,0.160506712403582,0.310352261354392,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD4,0.111399330202782,-0.00137138877217063,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD5,0.117895147967609,0.00275354272941641,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
HB-D-September,9152017HBD6,0.229409694662631,-0.343926685295931,D,September,HB,HB-D,0.0519979936093203,-0.0690086712053191,bray,pid=100
EN-A-July,7272017EGA2,-0.170653707648751,-0.147308820896723,A,July,EN,EN-A,-0.0744653927529231,-0.0550844481805182,morisita,pid=100
EN-A-July,7272017EGA4,-0.118656784843861,-0.0465201003949148,A,July,EN,EN-A,-0.0744653927529231,-0.0550844481805182,morisita,pid=100
EN-A-July,7272017EGA5,0.156494662736202,-0.0140601525862908,A,July,EN,EN-A,-0.0744653927529231,-0.0550844481805182,morisita,pid=100
EN-A-July,7272017EGA1,0.0483788100347079,0.0302603266379209,A,July,EN,EN-A,-0.0744653927529231,-0.0550844481805182,morisita,pid=100
EN-A-July,7272017EGA3,-0.265761799930996,-0.101315555452959,A,July,EN,EN-A,-0.0744653927529231,-0.0550844481805182,morisita,pid=100
EN-A-June,6212017EGA1,0.518035272332255,0.0152191114378653,A,June,EN,EN-A,0.111396673091224,0.127110845059931,morisita,pid=100
EN-A-June,6212017EGA2,-0.0757222784197703,-0.089496028031058,A,June,EN,EN-A,0.111396673091224,0.127110845059931,morisita,pid=100
EN-A-June,6212017EGA3,-0.0642404281618408,-0.0489472037214953,A,June,EN,EN-A,0.111396673091224,0.127110845059931,morisita,pid=100
EN-A-June,6212017EGA4,0.0112408049192209,0.599776592918218,A,June,EN,EN-A,0.111396673091224,0.127110845059931,morisita,pid=100
EN-A-September,9152017EGA1,-0.260999572960681,-0.0990543429420206,A,September,EN,EN-A,0.0274184141714208,-0.0582996754273552,morisita,pid=100
EN-A-September,9152017EGA4,-0.144205725551195,-0.162138168532834,A,September,EN,EN-A,0.0274184141714208,-0.0582996754273552,morisita,pid=100
EN-A-September,9152017EGA3,0.490069601488552,0.0871448322404375,A,September,EN,EN-A,0.0274184141714208,-0.0582996754273552,morisita,pid=100
EN-B-July,72717EgnerPoolB1,-0.0841229220636958,-0.13706900065319,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,72717EgnerPoolB2,-0.0609714184553473,-0.12305346326793,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,72717EgnerPoolB3,-0.0173322940528276,-0.0989545521495931,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,72717EgnerPoolB4,0.0765841024328135,-0.0729223533914061,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB1,0.265239703098257,0.0622758212109304,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB10,0.308740249457028,0.0606397310141079,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB2,0.476097098962316,0.11302374552953,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB3,-0.0615971026303456,0.103613795015156,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB4,0.0145087952422276,0.267640207804678,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB5,-0.0485455082254184,0.113242688015949,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB6,0.169283203938736,-0.00918762513567492,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB7,0.178843032998143,0.0811764928382459,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB8,-0.0956921112505588,0.0959522634506804,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-July,7272017EGB9,0.142512088228098,-0.00807877533876399,B,July,EN,EN-B,0.101419629681575,0.0313562103210523,morisita,pid=100
EN-B-June,6212017EGB1,0.511185811090451,0.0922957863268416,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB10,0.221353945421713,-0.0516765217574738,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB2,0.444648587911211,0.0207269440706163,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB3,-0.113965230425425,-0.140019482438999,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB4,-0.153535690963851,-0.169240514359404,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB5,-0.105755723972021,-0.0798650372132169,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB6,-0.25096631920402,-0.0956441914477809,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB7,-0.0236021128895507,-0.0286690647069592,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB8,0.208003637606536,-0.0186906229064583,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-June,6212017EGB9,0.4235913768311,0.0158159667089109,B,June,EN,EN-B,0.182332364555693,-0.0295072867773363,morisita,pid=100
EN-B-September,9152017EGB10,0.434729076757692,0.126249194145823,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EGB5,-0.141000631509738,-0.168144167583751,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EGB6,-0.124898130533895,-0.0889177957181315,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerB4,0.113979835922498,-0.093492801954796,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EGB8,0.108510855017367,0.0287100921185807,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EGB9,-0.130622606751392,-0.0808633547316906,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerPoolB4,-0.255530772711504,-0.0715573241226466,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EGB7,0.249437222494028,0.0610674958572004,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerPoolB1,-0.256583685384766,-0.0585291573374881,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerB1,-0.199275877127059,-0.108756958548645,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerB2,-0.142751808002152,-0.071015998967993,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerB3,-0.13949766837777,-0.0913009625611043,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerPoolB2,-0.255908379726125,-0.0705663957998915,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-B-September,9152017EgnerPoolB3,-0.261029183353573,-0.0612585279211852,B,September,EN,EN-B,-0.0915064115089266,-0.0544581525222902,morisita,pid=100
EN-C-July,7272017EGC9,0.16574845174172,0.0356547495629832,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC10,-0.093891678886719,-0.085393038854171,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC2,-0.198984678599153,-0.202650355525808,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC3,0.0916510551069768,0.021013561978646,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC4,-0.19955862536064,-0.206190354678376,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC5,-0.196259105086888,-0.205145235467784,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EgnerPoolC1,-0.0389038783740859,-0.068626116569856,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EgnerPoolC2,-0.106119201110257,-0.0835801694028049,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EgnerPoolC3,-0.104313636304419,-0.0651872621222831,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EgnerPoolC4,-0.140201517333782,-0.146039901875242,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC6,-0.132793303769022,-0.0854680220959185,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC7,-0.12347910071929,-0.0881557504052102,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-July,7272017EGC8,-0.123490059762805,-0.0857103882526179,C,July,EN,EN-C,-0.0949508208293297,-0.101126688256221,morisita,pid=100
EN-C-June,6212017EGC1,0.387399975025241,-0.000157401697356773,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC10,-0.121425111838763,-0.106159832115746,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC2,0.4911311155013,0.0734110661657703,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC3,0.363555444042228,-0.0205369026612764,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC4,0.490082776767284,0.0727047419972669,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC5,0.157486873600753,0.0013997858779099,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC6,0.106804929296536,-0.0670975646055618,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC7,0.397779199872067,0.0777262339925297,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC8,0.137975346159489,-0.0516158992211144,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EGC9,0.391340836457438,0.0288441806857852,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EgnerPoolC4,-0.022158579922324,-0.0967310151939168,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EgnerPoolC1,-0.0222302153327824,-0.117512003065078,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EgnerPoolC2,-0.0413801863339613,-0.100481732650044,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-June,6212017EgnerPoolC3,-0.0116131665020126,-0.109067606280168,C,June,EN,EN-C,0.203299921379708,-0.0298683217014973,morisita,pid=100
EN-C-September,9152017EGC7,0.112672880101994,-0.027697275103604,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC10,0.279061290262751,-0.0543360613869775,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC2,0.0891662394548467,-0.0230463297581936,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC8,-0.346733764507755,0.526273553298286,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC9,0.395441112624859,0.121118615477093,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC1,-0.164047900167228,-0.176623992724189,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC6,-0.204129691117237,-0.198828257011818,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EgnerPoolC2,-0.228287208943092,-0.212927630666956,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC3,-0.190939279582773,-0.146505215765779,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC4,-0.117662572456618,-0.143244581629612,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EgnerPoolC1,-0.225864591612741,-0.177292509850369,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EgnerPoolC3,-0.260585079403221,-0.124785130861262,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EGC5,0.248148305521391,0.0833933299839375,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-C-September,9152017EgnerPoolC4,-0.234537690212291,-0.203788204075272,C,September,EN,EN-C,-0.108135886734582,-0.0979705048928965,morisita,pid=100
EN-D-July,7272017EGD10,-0.107838877995622,-0.16849736850199,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD5,-0.0459598529481114,-0.0356949862296388,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD2,-0.246419870137636,0.568167722175441,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD3,-0.25006527661581,-0.0931168536328421,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD4,-0.198666304012047,-0.203097582121289,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD9,-0.119842630620009,-0.0731796452972771,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD6,0.0122415383997828,-0.0324470586360831,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD7,-0.0654255454996131,-0.0672679123590724,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD8,0.00192354792836354,0.0571846979739441,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EGD1,-0.0979522346401241,0.0415193188779603,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EgnerPoolD1,-0.189778913152371,-0.200703213729589,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EgnerPoolD2,-0.20608100396114,-0.208624791636123,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EgnerPoolD3,-0.205429999830795,-0.205287511360731,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-July,7272017EgnerPoolD4,-0.207299654452405,-0.202853374070107,D,July,EN,EN-D,-0.166564839657126,-0.141121685094786,morisita,pid=100
EN-D-June,6212017EGD1,0.398035740859948,0.00142212529468282,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD10,0.397027141813353,-0.0131715227489916,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD2,0.514964949887266,0.0761436857793156,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD3,0.418279115609242,-0.046663558937723,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD4,0.475028566905816,0.0342122568183545,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD6,0.174950896517667,-0.0326387333770019,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD7,0.170879807839294,-0.0626935703035074,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD8,-0.106640657946422,-0.0836175643757209,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EGD9,0.366209559477165,0.00552157013916527,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EgnerPoolD1,0.09069144897675,-0.149977103762119,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EgnerPoolD2,0.140282146643653,-0.112241788911303,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EgnerPoolD3,0.360980174591998,-0.0502207798270173,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-June,6212017EgnerPoolD4,0.320477555710744,-0.0798416702605709,D,June,EN,EN-D,0.319735344377756,-0.0379699504467857,morisita,pid=100
EN-D-September,9152017EgnerD2,0.146188613866573,-0.0598887321657933,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerD3,0.125687691469531,-0.0366757402137505,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerD1,-0.152517469225387,-0.168426599887811,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerPoolD3,-0.220015884009357,-0.0265487124106259,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerD4,-0.123581292734808,-0.0879106981665813,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EGD7,0.502609377089065,0.0681356045212166,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EGD10,0.398126900940263,-0.00410072170033338,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerPoolD4,-0.210695994091499,-0.0733215616279606,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EGD6,0.457289733205727,0.0251023012810334,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerPoolD1,-0.220584984834026,-0.0406614476327994,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EGD9,0.387426183680731,0.0253176883613988,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EGD5,-0.112213189482872,0.0255639200614585,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
EN-D-September,9152017EgnerPoolD2,-0.206830792767566,-0.0545496253998029,D,September,EN,EN-D,0.0699153318363862,-0.0280717307597511,morisita,pid=100
HB-A-July,7272017HBA10,0.309242771298393,0.0269145797549613,A,July,HB,HB-A,-0.100861522730021,0.122183522280866,morisita,pid=100
HB-A-July,7272017HBA2,-0.133366210331861,-0.0859939515004231,A,July,HB,HB-A,-0.100861522730021,0.122183522280866,morisita,pid=100
HB-A-July,7272017HBA4,-0.298968918134926,0.529876990964143,A,July,HB,HB-A,-0.100861522730021,0.122183522280866,morisita,pid=100
