Feature ID	Taxon	Confidence
ded67055a1fd9df686963e25cba1e428	Unassigned	1.0
ea12e346b9783f0a2b600ce5426f2025	Unassigned	1.0
7127694748437da254fedfacc144eac3	Unassigned	1.0
1819a5e2cac510168a8d258576dfea90	Unassigned	1.0
80ae6f2145fa092feaf888b4d4c47838	Unassigned	1.0
4181048a1140d43eb3ac5a27e01e001a	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Perilampidae;g__Perilampus	0.7894736842105263
c97fa439e80503a76e3f5a27ca9fbb58	Unassigned	1.0
41c6f5d873e17455b10ee28daa96ef2c	Unassigned	1.0
00369356637ddd560716f19f8fd268c2	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae;g__Spilogona	0.8541300527240774
0a05e7f280bb51ef870a5729ffa5b523	Unassigned	1.0
f1230c789c3c36763656d636979465b2	Unassigned	1.0
9d6254ac95e86396f89857064b764490	Unassigned	1.0
39a625b324f4ea1ac516d32f1d44fd1e	Unassigned	1.0
216612455961d7e9e9662d1e70ecfa06	Unassigned	1.0
5178da66b5568ed71436ad1edee85cc2	Unassigned	1.0
bd35d32beb1ca0cfa300474bb9455b1e	Unassigned	1.0
b925a353d95f3e7de2ad2ae10fe1620b	Unassigned	1.0
a5ee89247a8181c6e8115aa5eb5c7809	Unassigned	1.0
5830ac11d4d6ba0347472544bb57d087	Unassigned	1.0
d1b26ef88f0ed2616e4f384ee2b0c163	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.5578231292517006
9cec78363688f78a43773e1664ecb34f	Unassigned	1.0
bd5ec7740615fdadc7341150e1a76c76	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.995656894679696
24ff124a22f69b258f942a2f58733068	Unassigned	1.0
a994792ef18d952f2789d3b36084e1da	Unassigned	1.0
031c53fb3e13078e0bcd617b047b87d0	Unassigned	1.0
9ab3f14277c4237b0bb27af4551e8729	Unassigned	1.0
e5a33d5fa2d8188ed51bcd3261c6a90a	Unassigned	1.0
8cfe39182e680197e846c7fd2c22b33f	Unassigned	1.0
9f6ab4794bfed9b8c221b9ac3676902a	Unassigned	1.0
481b91d17009089ff0989ecd886cf5a0	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae;g__Spilogona	0.7192575406032483
84323804cb4a6ad6db5789867288ff6b	Unassigned	1.0
b68c707b0c426f15dcf5fb3041edf9ce	Unassigned	1.0
00a7fa447909c9d34672a6e2629d75bf	Unassigned	1.0
ad69b3a3349791be2ff78005794d9c37	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Aphididae	0.9924165824064712
a9cdf205b2eafc672ac6e5fd930b4ffa	Unassigned	1.0
6585a1d118491cc5dc3caf28cb5ee38f	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9983705189270494
46d44ba4fab9b2bd6521f3bc2932936e	Unassigned	1.0
bd0258e9c537e7a575a105ffe736c550	Unassigned	1.0
1cb0b161ff9a2c1afd3f63a7d4a725f0	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9986651351938658
5cb4cc8c989cedff63c0c9ec51a0ff52	Unassigned	1.0
4cc8dc5bf25d2d86c1c3f197710acfe3	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	1.0
9e92266ea355e9f377daecbcdd8ec7db	Unassigned	1.0
467c875410b77ac36cf84a684625e613	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9056818181818181
bfbe098c003881c4d6eca43991656df6	Unassigned	1.0
886551ac6a265d488df59120d9ddcc05	Unassigned	1.0
e9d31b74a3836bf23e60d2bac94578ae	Unassigned	1.0
5ebef2ab867d34b33d30ef329366c589	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9991361624014685
071cc55c3e56a8587c8f289fe207983f	Unassigned	1.0
333cd77a255aad5469330fb56d753c8f	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9991934264253668
9345f0694af3ba1d928e3f3af861ea49	Unassigned	1.0
6baecec6da6201fbb1edaa8a1bfd71a6	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9650776053215078
8b8c9b2a81db2464f443198da49192e3	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.6850728155339806
d9e689d0ffc4d8b77a939401e48f4a0a	Unassigned	1.0
679696750539b623b1413fe6ca059d74	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9951417004048583
00e5a8d2233b1bf68dc2f1706f5faac2	Unassigned	1.0
5345363d1fac2f740156844e53a0b7e6	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae	1.0
62b307ed164fce781ec01d34fd867fef	Unassigned	1.0
144c8f1134594d5793a3f0ad5d19aa1c	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tipulidae;g__Tipula	0.889273356401384
72531b920bf6f6968a8951329d6a3f6f	Unassigned	1.0
2a6d26faa1e4b6ab19d5b0c205d94115	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Diapriidae;g__;s__	1.0
61c42ed755bf451530817a5f58a79789	Unassigned	1.0
eba0026f3f8c551f1a8dd005faec67a8	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Chrysomelidae;g__;s__	1.0
fb86e829fc708bdb04c02aa4a782cceb	Unassigned	1.0
b47e98ccc5c0116ead8ebd1e75e89228	Unassigned	1.0
a41bcde4d1f4b119da4cf2be81df5a3a	Unassigned	1.0
d82990c8817b0547e671d7b49e31b28d	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae	1.0
e0a04d1bb151d692df9a1e9ad7794073	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__	0.782608695652174
4d07c43ae4537afd48e9d977b5b4f934	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.998503067085374
b44b711352bce9042d2e8551e6d8f77e	Unassigned	1.0
fbb104f4567b4e38a741743cb4d4f863	k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Trigonidiidae;g__Anaxipha;s__Anaxipha delicatula	0.6666666666666666
e07eb780cb3afe6d0733987fea306324	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9932985118754312
5d6fffbbf51f8028e9081af15114dd25	Unassigned	1.0
