feature	importance
f1c7baf332ebaa98a4381b5c5de74f64	0.014231003396838757
2c11ea64de16805e25ed359888baabf6	0.01250249542243648
46f68fb7accd2cf2419ca3cd22da3646	0.012360097247832234
9c1759410185e12aa041d91bef2484d5	0.012120738444669083
106866132fd52b9d5c96c38bde87c51f	0.010971372377172875
fa0da7ffc3332383518acba7efc25952	0.010691591933043618
954ba86f46a17e332fb8f7e065d5c196	0.01024303095580981
65d5fa6d7e70a2048699fd898caf1fca	0.010060937187058338
ee428b867f1c0aa2d56e7c61d744bf56	0.009553084743972165
0800bfd0a4fdce8c3928b79bc5cf1698	0.009450313238642392
9b9c0238bfb28edb2cddb188980bfb9f	0.009076251021650092
6868fa68c66d6b641ff8d94e83b79372	0.009047538674286325
6a5c7f2f53495aec6dc9eea864305059	0.00878602172449505
502e4582f52a371da24811f3668cd636	0.008660713004626905
2b424f267586a3e6fb471ae154a1e97c	0.00851255640797225
5cac244b7bc2b762706cf1e5898f59a9	0.007420361398929648
2066a2ef9e7c8048b1af441a0d9614b1	0.006810540356872028
ed1aad37a270547a75cba148aca2723b	0.006793037330370351
47b2fd12f3c165ed18c47b1e9379db35	0.0066160189291343775
406451f6312e57f8c264a94242b049e6	0.006597084415128077
5b897311f2eb82ef521745e27588f457	0.006541086227477291
9333dd0039cca5f8971e32f3d3badb2d	0.006395333932553602
c0ba220cf5cce50c45e4b4eacbc601a7	0.006255506233935916
3cfeeb16701da023d483c4bca6e37a3e	0.006178656810082949
4d6844e2e1aaa41f64bbcee1d9dea924	0.00607038264133007
b0c4de8c62edbae4e6ff051a2cc68aeb	0.005836053083579759
d18b9b0d9c0501fc4310fd74dbfc5a16	0.005700368169292378
c1b305dcd78bb77c09ff85032e57f691	0.005666521233002897
62f3f2d32c53e9c0fa0183f78539af1d	0.005596721607624701
4622cb135cf309852ac4289aacbb7f5b	0.005580446547737691
6280a664e750c88afb6069f05b2a29a7	0.005460312017035532
4486a2c60a1eeb1e9e651102734f0aa4	0.005427018795325395
d4ebdfff2f632287ba46e8dbea1da61c	0.005361104514441626
22d6941e40741a993930e52eda93b955	0.00533433636469361
d4aa1704bc85aca2c0e1e898e5586c0d	0.005292183915518531
f5bb9eb4107ebf5ac9f7c18398485e9b	0.005230599011741787
89e5597a9643af8cc7fe80ac924b8d76	0.005194008093021365
8b79c3f59fd520aeb1e6e134baf51d23	0.004897926731702297
675409e5d64e2377ddc90dafc69c89ba	0.004785064557703514
f3cfa7b35761ffd5bcb10fa5257278f8	0.004670101269272709
59a5c4341e412755fffe9915f73073ed	0.00454262620283204
0f8a3bfcf81fa1bb5c48198c04f1ec4b	0.004525969404655365
