feature	importance
89e5597a9643af8cc7fe80ac924b8d76	0.05041083767167347
67571657f9bc42a71d6c402661be1d97	0.04483410454033105
4622cb135cf309852ac4289aacbb7f5b	0.040886431079457566
b0c4de8c62edbae4e6ff051a2cc68aeb	0.039268011518952775
f5bb9eb4107ebf5ac9f7c18398485e9b	0.0333212469848178
9b9c0238bfb28edb2cddb188980bfb9f	0.030544052889503497
79f33868abee420faa529b31aefc8d10	0.029669836002815815
65d5fa6d7e70a2048699fd898caf1fca	0.026699353220895315
6280a664e750c88afb6069f05b2a29a7	0.024988657172055766
0393acdcb9e5218ad981bbcb99969ad4	0.024502066647474056
011ab6fb9eeaf3923e29b2419f37925b	0.023078310026720773
d0ae6517e9c9c5658d868e3cfb028c8f	0.02182628298790156
d2115cb21e7a254da662edc4f77d11ae	0.018998755546338272
d18b9b0d9c0501fc4310fd74dbfc5a16	0.017818858360951022
183cc807f31d7bd4fda10446cbbae15a	0.017756999197002257
46f68fb7accd2cf2419ca3cd22da3646	0.017208028054186187
f339417a0913782fb144fe19ef59a306	0.016921834286593832
3c5423c213cf0027257b844a9c89b19d	0.0165339463277043
5535a0445f0308724d8d35746e76f68d	0.015783141228930375
2b424f267586a3e6fb471ae154a1e97c	0.013775985484513581
ea1049842c518a849f88a3a1f3981ff5	0.01295224321087531
7ab9b717eec9ce5d1551dbdece2f980b	0.012687980846695207
1c6dbfff0c98a1080a9ef8847d7af550	0.01249151333655734
86d824f733d61170ef80a4235cb32238	0.011818901311089853
0e6fc1613b02176f3bff12194e3c3604	0.010979487254401362
38dbe950a88a0d6f89c7e2706ee47e81	0.01046928255794439
2c11ea64de16805e25ed359888baabf6	0.009558497045251706
fa0da7ffc3332383518acba7efc25952	0.009536561401129219
190ab3993d54d0eb9f0262c75311072e	0.00945553522592819
ee428b867f1c0aa2d56e7c61d744bf56	0.009224919429032181
f3cfa7b35761ffd5bcb10fa5257278f8	0.009040833338626863
bfada2f1a2ab19d149ecabbbb3b343b7	0.008949747279976293
d4aa1704bc85aca2c0e1e898e5586c0d	0.008876513194498399
954ba86f46a17e332fb8f7e065d5c196	0.008855014608523188
27c88822686bcbf2e12696c638a7f37c	0.008795043961984533
c0ba220cf5cce50c45e4b4eacbc601a7	0.0087367422456161
