feature	importance
2c11ea64de16805e25ed359888baabf6	0.107498587440444
46f68fb7accd2cf2419ca3cd22da3646	0.08934704641352459
9b9c0238bfb28edb2cddb188980bfb9f	0.060994706754728116
ee428b867f1c0aa2d56e7c61d744bf56	0.05166060896709968
f1c7baf332ebaa98a4381b5c5de74f64	0.047254353092941494
106866132fd52b9d5c96c38bde87c51f	0.04613929546072191
fa0da7ffc3332383518acba7efc25952	0.04097878725521577
9c1759410185e12aa041d91bef2484d5	0.03665462635645359
0800bfd0a4fdce8c3928b79bc5cf1698	0.033047232582048156
d4ebdfff2f632287ba46e8dbea1da61c	0.031148563240240772
47b2fd12f3c165ed18c47b1e9379db35	0.030752687134755742
2066a2ef9e7c8048b1af441a0d9614b1	0.03031614056146548
ed1aad37a270547a75cba148aca2723b	0.018280512803745593
6a5c7f2f53495aec6dc9eea864305059	0.017253032548761742
607ccc05efd07058b23dbc13000758bb	0.016280789858127205
6868fa68c66d6b641ff8d94e83b79372	0.015377279920088499
29709685913bbb5b5c696c5921f1f7ab	0.014280403225782957
62f3f2d32c53e9c0fa0183f78539af1d	0.012945778373855776
65d5fa6d7e70a2048699fd898caf1fca	0.012707550991943567
406451f6312e57f8c264a94242b049e6	0.012295643345247987
2b424f267586a3e6fb471ae154a1e97c	0.011676754995820719
5b897311f2eb82ef521745e27588f457	0.010442685972443693
675409e5d64e2377ddc90dafc69c89ba	0.010441070109076593
d4aa1704bc85aca2c0e1e898e5586c0d	0.008683027255881047
4d6844e2e1aaa41f64bbcee1d9dea924	0.006938127779935037
4622cb135cf309852ac4289aacbb7f5b	0.006674667206371716
b0c4de8c62edbae4e6ff051a2cc68aeb	0.006638298075934635
954ba86f46a17e332fb8f7e065d5c196	0.006590448235046405
c1b305dcd78bb77c09ff85032e57f691	0.0059717521410323025
8b79c3f59fd520aeb1e6e134baf51d23	0.00554408957311716
ccbfa51be33f44b29883b5b3d77eb720	0.005347942223388998
c0ba220cf5cce50c45e4b4eacbc601a7	0.005168968759792755
224d1b6fb9e7bfff45493fa76834e9aa	0.005156695348206491
9b3e73470b8140976485a72130936167	0.0050569711037695185
9333dd0039cca5f8971e32f3d3badb2d	0.005031188933993669
d18b9b0d9c0501fc4310fd74dbfc5a16	0.004957411478610802
3cfeeb16701da023d483c4bca6e37a3e	0.0047897344395509125
f5bb9eb4107ebf5ac9f7c18398485e9b	0.0045621080581257694
bfada2f1a2ab19d149ecabbbb3b343b7	0.004489747790553633
89e5597a9643af8cc7fe80ac924b8d76	0.0040986234059410525
54b1db250664d848cd63a3a640536ad1	0.00405099948742486
22d6941e40741a993930e52eda93b955	0.003916364664928521
5ba4b9e051ff0f529fedb8595f01fca8	0.0037957610375651137
5c7b4ae8c0a5fba99d78884078bc2714	0.0036672983690261944
4486a2c60a1eeb1e9e651102734f0aa4	0.003572222566783077
eae35ebb8aff8fa1779e68fc1cd63e6e	0.0034822141346341814
1ca979456c4636653923abe56dcdf158	0.0034502722820523297
c8f191580ddbebea83080d3dec1215b9	0.0033573948361286516
183cc807f31d7bd4fda10446cbbae15a	0.003276196092927474
7c23eb81bb14b6c484061b072c6b6af1	0.0032051193113288115
154245fda1eade3340224209c85cb24c	0.0030542396490953897
f3cfa7b35761ffd5bcb10fa5257278f8	0.002769267175293315
6280a664e750c88afb6069f05b2a29a7	0.0027029296320252106
9e4787af2f473f33645b553cb80f35f8	0.002615833037030296
190ab3993d54d0eb9f0262c75311072e	0.002598503697481018
67571657f9bc42a71d6c402661be1d97	0.0025814245538111637
5cac244b7bc2b762706cf1e5898f59a9	0.0022798055075810638
b034316bd1be93d6a09b49e5625515d3	0.002274692181587378
a1cfe0335c0c447b1e4944f81e472a0c	0.002262009556667287
be0be003af04498428de51bb65318cee	0.0021524179967302394
1d9359eec55aaaf47f175be7c0ba83f5	0.00210565429465255
43dcc5a07f9d10fdd355a358de425469	0.0020149999579616323
68b467c1b5a07faca9412c38f779f507	0.0019090009548341407
53afa5b48c087c19568802a7136d95c6	0.0018974320021849433
502e4582f52a371da24811f3668cd636	0.0018923059261646963
5c42104e910b915a1dcd29f96ee60a07	0.0018588585622032786
727834b43bef51abe3ceb31eba25b1c2	0.0018438562723552688
79f33868abee420faa529b31aefc8d10	0.0018299506253672037
38dbe950a88a0d6f89c7e2706ee47e81	0.0018281747363189118
6087454a8ad23dba11c15b3b6a9d38b1	0.0018225715528349088
70e25f7ac6d819e0525108d80cae7b24	0.0018104624247979276
1351291e85fddedd6f274098d8131237	0.0017616964179826733
158cbd0fc1e3cd97c626aa1404d5e24f	0.0017612922888960286
0462b455b3b3e787717300939f138782	0.0017553178146268588
eb24889012eef757c1b31779758f2514	0.0017455288249477834
d1f515ee73b7cfa1b77388a57c544809	0.0016721664320934282
ef672f9b7fe98f85b24d0d7bb969406a	0.0016676902767661502
1ec617466cf6b3e5934156aa91e2e444	0.0016407147854752295
d736f556248a3b43b7e6728507289bb4	0.00158742902859649
8d20fe3b061cf6d4675a338e37222192	0.0015629259188328886
2dd29c9eae0c981395abb33f5cec14c9	0.0015274651879272857
ffc554a7cc42a9bee62616cb8479af97	0.0015174176331364266
83e4473abf73f22cf6433778bf00f5c0	0.0015142390278498348
39d1f02ac8ed53327cced40bbdbe91e6	0.0015137651955024823
59a5c4341e412755fffe9915f73073ed	0.001492699953891366
e15186a1cf71acadc1642e5e01f6a359	0.0014896986115832305
54df880465d529a4686eabfcb3169807	0.001478963086972228
94cac66ecd39a4d5332e6a65750d9719	0.0014647864592743293
bab60aa7fa012ba1fd25e120cba8a60c	0.0014623815642287477
9e6d35d1456fee5aa62006656e429c9d	0.0013033883876913805
fef6a45a90a8740197aef9c08b23e833	0.0013019095513838125
a024fc28d079d7f886c27ca2de13b65a	0.0012520927663655175
c5b4907aa864d6de4d910509d88c3bfb	0.0012385780820854458
4c11f03555e3e85a7a2eda95f590ab85	0.0012353876691410723
fda92cf77746ec686e5a580278b37b1f	0.0012233831306454784
c2cb94c95e32a93a61c9edca37f7909a	0.0012038833147106271
19c7fb4fd8d5fd98923f0011765d8f5e	0.0011955212425992258
011ab6fb9eeaf3923e29b2419f37925b	0.0011683691948349059
82f4574fedc0eae0fa41954336c2637a	0.0011598231694770252
6917647be9f64376cce4d21c523e6590	0.0011460872813397382
7ee91ec13527c34278704abd1ad83bf7	0.0011397969418121335
ea1049842c518a849f88a3a1f3981ff5	0.0011290185855209627
e7a7d20b407bbcd2da8ad0849d305a72	0.0011163677512404716
1c6dbfff0c98a1080a9ef8847d7af550	0.0010550500548425115
cdcd61ea2af2d77b621ff79791a29048	0.0010158962100070318
3c5423c213cf0027257b844a9c89b19d	0.0010145514978355666
7ab9b717eec9ce5d1551dbdece2f980b	0.0009962813486843708
fbf9d6211562027ea310e9fd504f5695	0.0009818510144403631
51a06bc43a9728c6f30e494e2817a7f3	0.0009814595576247659
4717b5191ba1c1ea917b8e6628ec9e22	0.0009801636501006682
86d824f733d61170ef80a4235cb32238	0.0009632922098630471
e6c201b6209c7b38f15acc4b63e556c3	0.0009225875952294875
26a257f94e8e6109221965efdbf26392	0.0008829860150147663
57495f6b5ee0af5b96a2985b762c7018	0.0008260944805392605
41bcadf6f35957ef31eac55e3009e8f8	0.0008109970453191168
2a4cb302666516e6db4f9ff6670a8df9	0.0007884928822895767
c913c52a14570ab78cfcd7fc6c4f1c98	0.0007783759542700437
8574fa2343da4d1af6c76c8ad2ef6d14	0.000752171302384776
ff203f395863432252fa036f7530553e	0.0007426911601443874
afb1181c8bd627c6374482dae709fe0c	0.0007136839389987658
9b6647d2196c79926cdc25938606c62e	0.0006499234858738724
ea3c5cd0545bdd846224a3db0edbe693	0.0006349278104487428
c4afba60302c265bd32b9ef5846b7377	0.0006317636847050315
cf29e9fd93f1a68b4a99dfb623147b8d	0.0005355496395258557
b22755115530f5fada5270612de5f50f	0.0005225589065532186
9e6267c81c341410f6938e062db47180	0.00045726911963391367
0e6fc1613b02176f3bff12194e3c3604	0.00042959305511422225
0bd1c64536fab17deabb6c528beb70b8	0.00014983050956293318
