feature	importance
954ba86f46a17e332fb8f7e065d5c196	0.05746521326600298
2b424f267586a3e6fb471ae154a1e97c	0.03761801290734248
502e4582f52a371da24811f3668cd636	0.027492476641508546
6280a664e750c88afb6069f05b2a29a7	0.026270401941241597
5cac244b7bc2b762706cf1e5898f59a9	0.025605475470458716
9c1759410185e12aa041d91bef2484d5	0.025577491179975535
6a5c7f2f53495aec6dc9eea864305059	0.02302327574081355
fa0da7ffc3332383518acba7efc25952	0.0222953673367424
ed1aad37a270547a75cba148aca2723b	0.017830721117753096
47b2fd12f3c165ed18c47b1e9379db35	0.01643211861220496
65d5fa6d7e70a2048699fd898caf1fca	0.014617327085730675
bab60aa7fa012ba1fd25e120cba8a60c	0.014182321189347402
902ec93956cb5cc86127aaf2125966d3	0.01155536355185751
2dd29c9eae0c981395abb33f5cec14c9	0.011476965096681647
53afa5b48c087c19568802a7136d95c6	0.011037580407138977
ee428b867f1c0aa2d56e7c61d744bf56	0.010114662160544758
5c7b4ae8c0a5fba99d78884078bc2714	0.009836618115118946
4622cb135cf309852ac4289aacbb7f5b	0.009588932587104354
89e5597a9643af8cc7fe80ac924b8d76	0.009332869860672924
c0ba220cf5cce50c45e4b4eacbc601a7	0.00880399203594859
3cfeeb16701da023d483c4bca6e37a3e	0.008434695167764496
4486a2c60a1eeb1e9e651102734f0aa4	0.008242740854959093
6868fa68c66d6b641ff8d94e83b79372	0.008148024827295814
d18b9b0d9c0501fc4310fd74dbfc5a16	0.008060675012374494
b034316bd1be93d6a09b49e5625515d3	0.007184726234510906
7ee91ec13527c34278704abd1ad83bf7	0.006908196136920102
f3cfa7b35761ffd5bcb10fa5257278f8	0.006888229394962996
190ab3993d54d0eb9f0262c75311072e	0.006825724261100413
9b3e73470b8140976485a72130936167	0.00673676167778968
5535a0445f0308724d8d35746e76f68d	0.006724830888582604
106866132fd52b9d5c96c38bde87c51f	0.00671878510649775
2c11ea64de16805e25ed359888baabf6	0.006684118554694395
c1b305dcd78bb77c09ff85032e57f691	0.006494996479012474
2354a24c9cc62bcd985ecfbd5f623444	0.006353330405278666
4d6844e2e1aaa41f64bbcee1d9dea924	0.006110907555702792
5b897311f2eb82ef521745e27588f457	0.005863528396200449
b0c4de8c62edbae4e6ff051a2cc68aeb	0.00566804945080636
f5bb9eb4107ebf5ac9f7c18398485e9b	0.0055892813012869665
69a268dae0c24eb609014e75a2ba5100	0.00536442496590909
