Feature ID	Taxon	Consensus
54cc2ecba1726a5a0fb7459b7cdb4b2e	Animalia;Arthropoda;Arachnida;Araneae;Araneidae	1.0
c47031a4693ba9522a2afac2473258de	Unassigned	1.0
686895322472a11254bfc89fd2fd8a3e	Animalia;Arthropoda;Insecta;Psocodea;Psocidae;Ptycta;Ptycta polluta	1.0
df3787322072e329ea374fd581233d3c	Unassigned	1.0
e15186a1cf71acadc1642e5e01f6a359	Animalia;Arthropoda;Insecta;Diptera;Culicidae;Psorophora;Psorophora columbiae	1.0
e7b3b1575893879158dd7d929b3f7bb7	Unassigned	1.0
eb24889012eef757c1b31779758f2514	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Episimus;Episimus tyrius	1.0
4c11f03555e3e85a7a2eda95f590ab85	Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites;Coleotechnites florae	1.0
8d70d9730c7c5dc1420c04ea31555cfc	Unassigned	1.0
0d4f39ea525a6ab046260eabc5adaf1e	Unassigned	1.0
ec88942cace8bd57a0b823a2cac993e1	Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Anageshna;Anageshna primordialis	1.0
4ce05f39ddad04041e4ddf8c49da6c0e	Unassigned	1.0
04151263f8eec7dd50598e7db78f5fd4	Unassigned	1.0
bcfc11274fbcc3420c2b43c9273b9beb	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Platynota;Platynota semiustana PS1	0.75
0561efa3caaab8fb780871d2f9e15a54	Animalia;Arthropoda;Collembola;Poduromorpha;Hypogastruridae;;	1.0
bab60aa7fa012ba1fd25e120cba8a60c	Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula furca	1.0
a1c0d92515d65e7681a1540913463719	Unassigned	1.0
5485a77e2f8bc3561ad2e3962307a1b2	Unassigned	1.0
1a2b869086169af38c475f617e904051	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Parachironomus;	1.0
683e5689b11bdaa4e93e3459d7eefb93	Unassigned	1.0
002eaa5ab00d8938b1c91dd4575dd111	Unassigned	1.0
b567f2dc2ab0a7f83599b3525d6730e1	Unassigned	1.0
b5b4a32b3b90146cbf3e63607578fec3	Unassigned	1.0
5af4825b815ba94e667851ce5501c01b	Unassigned	1.0
c79abf4d2196352b2a48b54a9ad248c6	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Zanclognatha;Zanclognatha obscuripennis	0.7
6a056b42d75944093cfaf1904222e0a5	Animalia;Arthropoda;Arachnida;Araneae;Thomisidae;Tmarus;Tmarus angulatus	1.0
72b563f58c2d7df74eac08128c395da3	Unassigned	1.0
30a1faee309df43b898e5db5a94fd185	Unassigned	1.0
2f9db995aea89265a51ea2cc57bec573	Unassigned	1.0
6e9f982e5415da3603e2d1b5e2ed6798	Unassigned	1.0
57d81cef5337a968695e1ec90713cb7a	Unassigned	1.0
fbf9d6211562027ea310e9fd504f5695	Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Brachymyrmex;Brachymyrmex depilis	0.9
ff951fab02deaf4531843bcf2f9e9b0a	Unassigned	1.0
662b4532d3c70ed1f26c895a2a1be92d	Animalia;Arthropoda;Insecta;Diptera;Sarcophagidae;Ravinia;Ravinia stimulans	1.0
7a32525674f58041551d0f7bd022ea39	Animalia;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles crucians	1.0
bb3f594d54196c074dc948aef837efb5	Animalia;Arthropoda;Insecta;Diptera;Mycetophilidae	1.0
25e8e04ffc94aea16b47e5a36217e0b8	Unassigned	1.0
c2cb94c95e32a93a61c9edca37f7909a	Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Gyponana	1.0
68e5b0ee3fac7993825116530774a236	Animalia;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Walshia;Walshia dispar	1.0
1de9a201991a892895005e9d905d534d	Unassigned	1.0
58677d1e808799ac8d1291d170664cbc	Unassigned	1.0
837038e2ef31d5ff2457b2f3045981a3	Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae;Ephestiodes;Ephestiodes infimella	0.8
caea51b6aef255fa3cca21d9a1d8aa1a	Unassigned	1.0
4abfac4c3bd8c39768293dedc4204cea	Unassigned	1.0
288112143254e783b3528725774fa7af	Animalia;Arthropoda;Insecta;Lepidoptera;Carposinidae;Carposina;	1.0
85e3830144fde436abc5001b550f78eb	Unassigned	1.0
5ad09e989b3389925a90016a984a001a	Unassigned	1.0
5535a0445f0308724d8d35746e76f68d	Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Nephrotoma;Nephrotoma ferruginea	1.0
6d745415acb1b1e4eb167ac9458d7921	Unassigned	1.0
dc15e36fd3060fb977a986d682fed4e6	Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Ambiguous_taxa;Ambiguous_taxa	0.7
2932b5ff8f45ac0d2c01a88725139216	Unassigned	1.0
0b17ce4502ca2ba4c4840a47164af09e	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
d00be96603af70a767911af8833ba693	Unassigned	1.0
db25741201a1f319206a24a0f652d41a	Unassigned	1.0
79987c40fbcbddefa52df475689a1cbd	Unassigned	1.0
35f387c33fc1ea887f00bdfd00b56f8d	Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Apogeshna;Apogeshna stenialis	1.0
fda92cf77746ec686e5a580278b37b1f	Animalia;Arthropoda;Insecta;Lepidoptera;Euteliidae;Paectes;Paectes abrostoloides	1.0
5b9825bdc384dfe4591f350e2c4222a2	Unassigned	1.0
9e6d35d1456fee5aa62006656e429c9d	Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica	0.6
d5614f7a87c58013b5b47c844b94f444	Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Eustalomyia	1.0
91eedbd8015b72454054baf3cd9a250c	Unassigned	1.0
910cbd756a035fb73698d8bdc802ebab	Animalia;Arthropoda;Insecta;Hemiptera;Acanaloniidae;Acanalonia;Ambiguous_taxa	0.7
082aa19f88cfa3f7531b69e5ac0c133f	Unassigned	1.0
a76aa3518ac5db49715d26ee11e2b19d	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;Xylesthia;Xylesthia pruniramiella	1.0
1205938bfd1f63a89d4ed69c80dfc519	Unassigned	1.0
b9fe6ee6ae3d6e0422371a353f61c14a	Unassigned	1.0
00b769e021e8f74979b08d3114f0d4d5	Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;Phytocoris eximius	1.0
3d371559f5aaa973177179b700eee14c	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
38dbe950a88a0d6f89c7e2706ee47e81	Unassigned	1.0
93573be2063a87301a1ee63b70837ae2	Animalia;Arthropoda;Insecta;Diptera;Chaoboridae;;	1.0
dab18df95450e973af296579bef5e511	Unassigned	1.0
2ea6d734be35da244a5742ac3bded746	Unassigned	1.0
6e9d4eb6a62022763fbd59df39ede833	Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Lygus;Lygus lineolaris	0.6
e69032944a23d6966f554c6d18bb7258	Unassigned	1.0
4765308abf16ffdeec056b10a29bc9f7	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;	1.0
96829939e40f4174dd9040c1579f7845	Unassigned	1.0
0bc2d2318752fc3991523f7922b92de1	Unassigned	1.0
ffc554a7cc42a9bee62616cb8479af97	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Argyrotaenia	1.0
768d899e6e82c5f023bd28dcc0007a3f	Unassigned	1.0
2071169dada6c4549de2232007c5446b	Unassigned	1.0
9b6647d2196c79926cdc25938606c62e	Animalia;Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes atlanticus	1.0
6860956b487ac60e6b1793d3f0990afb	Unassigned	1.0
6626860a94c9df8f9f897d8f8f6031c3	Unassigned	1.0
d9c463f54218445e6e9bad4c2fb0e598	Animalia;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Perimede;	1.0
5e72168c2b840d14f567d2dca3a6f281	Unassigned	1.0
11d3eaa0ae0e01453245a06eeccad308	Unassigned	1.0
53903c5cf6c55919d1600fafda00c714	Unassigned	1.0
6534fb9982890a37ca261176085a9228	Animalia;Arthropoda;Insecta;Diptera;Limoniidae;;	1.0
4f6e0e4f94d8ddef9c46c12f4f986ee3	Unassigned	1.0
952395ee3a1e4fa4a3919de0bf7ad000	Unassigned	1.0
36987f318928adae23376a66904b1f4c	Unassigned	1.0
b9aa041fdf481c09b05efc28b4f8e1e2	Unassigned	1.0
a2e11e6384f64d310bffaa7e26705ce6	Unassigned	1.0
f63d71466ff67878259ff6d720864e7a	Unassigned	1.0
c965d9e61bf852eaf80694d8e91cd4d7	Unassigned	1.0
221d390b3dec2053f8dede1b2793bed8	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Neurobathra;	0.6666666666666666
5a1dbc6fe9eb33ed9f3279d9daf098a4	Unassigned	1.0
f5a499826c165063038766d12ea9ebbb	Unassigned	1.0
f4f404500060f46af505f0148e4e8883	Animalia;Arthropoda;Insecta;Lepidoptera;Depressariidae;Psilocorsis;Psilocorsis reflexella	0.6666666666666666
68f58e529efb352ca6810467d3836253	Unassigned	1.0
df05cdba47b6cdef90457ae7ceefa46e	Unassigned	1.0
3b0cd4fcc298d74e2d0b84a0af4f3451	Unassigned	1.0
2d412151d002be3fbc3260118395f2bf	Unassigned	1.0
b1b3cef72eccc86bcc44dcd82095c9a2	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;Homosetia;Homosetia costisignella	1.0
e11a220fb00360dc7cc0a92571839c43	Unassigned	1.0
9978e4659e3537851b94132f054484eb	Unassigned	1.0
a8b689a64154d03357621c203b0abb2c	Unassigned	1.0
cf92faaa9dd6ac238287bfbf2f2d1315	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Larinioides;Larinioides cornutus	1.0
afb1181c8bd627c6374482dae709fe0c	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Ambiguous_taxa;Ambiguous_taxa	0.7
526e1e960e05fcf45fc3e1304dac1641	Unassigned	1.0
6e3b4468dc05e30682ed8fff0bb44a5f	Unassigned	1.0
67bacd845341789c4ee6699bddcff43b	Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;Obrium;Obrium rufulum	1.0
530201fdba4f0ab611736c9646c683b5	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Phtheochroa;Ambiguous_taxa	0.6666666666666666
7a0cd5e647f7869e9aa0f7aa6bb26cf5	Unassigned	1.0
1f81c557633089ebb36d9abbbb0dd3b3	Unassigned	1.0
2b27764090acbac2ad683b199f14c49d	Unassigned	1.0
d9689cfa9eb9a574a757b695383d40f5	Animalia;Arthropoda;Insecta;Diptera;Culicidae	0.6
2da718314b98ff23e7e9d282a06390ac	Unassigned	1.0
cec2d2c6e34c7fec7074065b392990d9	Unassigned	1.0
7375dde85b35f779a9e542082b087130	Unassigned	1.0
3eb63cd0e4cdafb61ff7890d8c59d808	Animalia;Arthropoda;Insecta;Lepidoptera;Limacodidae;Lithacodes;Lithacodes fasciola	1.0
b63904c3a2ee6f09af296b0e7f5f174d	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;;	1.0
7a16fc1711a81a82bfe5f09c3d73a619	Unassigned	1.0
98aaa2fab0ecfa0218a5ec4399a3fc25	Unassigned	1.0
b43b4a4bed388012847e5b5f5b0f97c8	Animalia;Arthropoda;Insecta;Diptera;Limoniidae;Rhipidia;	1.0
8c590709aaf4d262fb0184dd830bb992	Unassigned	1.0
163b6f5735c48a89d730ad808b4bd309	Unassigned	1.0
8244b17047db429fde17ba8b37b4d5d6	Unassigned	1.0
3737a212e0e8a7fe0e592eec71d97aab	Unassigned	1.0
a49a351fd199c6318f316103c3bf7b5e	Unassigned	1.0
4e9008889b65a8d60d69e7e1917a635d	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Hulda;Hulda impudens	1.0
7c4047bf6a2a7e159e7cb68c5307471f	Unassigned	1.0
b27e8e3cbde4c1717a50657e8f7c3ebb	Unassigned	1.0
f03e86993c296ac564d364e0d03d190d	Unassigned	1.0
d381d2ee014d70f3c41ec7dfdf1e3213	Unassigned	1.0
129ed634f369d5e7ffe8edccf092a69f	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Tanypus;	0.9
c892cf4fce94743508b9d034023908b8	Unassigned	1.0
cf29e9fd93f1a68b4a99dfb623147b8d	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Caloptilia;Caloptilia sassafrasella	1.0
56fa7a2556c855c01686e345da63959d	Unassigned	1.0
322bd50d5151c00064d6eeb474f9c9b9	Unassigned	1.0
10c21cd709af30223081686ebf4bddd2	Animalia;Arthropoda;Insecta;Diptera;Ceratopogonidae;Bezzia;Bezzia nobilis	1.0
368f2f4e75882023a61866689b572343	Unassigned	1.0
329839019ac65daf64de5808b47cb0b5	Unassigned	1.0
98d7d5c64d4e004fa54148a377701f69	Unassigned	1.0
1be178bfc5e94cf9a0791aa75620880c	Unassigned	1.0
ccfae18b2626b31b420c117014d76e46	Unassigned	1.0
2ae25d61d9ae54ed5798719061ee09c3	Animalia;Arthropoda;Arachnida;Araneae;Theridiidae;Wamba;Wamba crispulus	1.0
853857be0c37e4ef31ca2174157b6848	Unassigned	1.0
d89a63894cc3f5d286103617a358570e	Unassigned	1.0
03ff25f263fa911cbd62f9b47a108a11	Unassigned	1.0
c4b11b5810a8739d81686e4330b82b12	Unassigned	1.0
d6b185bd5336b9dfbd1dc1407d1678c5	Unassigned	1.0
d2e123cccd11234714387d552424a646	Unassigned	1.0
e3e332ff6740faecbc2214404a581982	Unassigned	1.0
fa0b44d7b4b059088cbfb992f748b341	Unassigned	1.0
5919918495378ba4c619a247911561a1	Unassigned	1.0
928bb4088535c9387929da805328da53	Unassigned	1.0
a7cdc3a06ab4f7411faaf67cbffe338b	Unassigned	1.0
1a608bc2a93cb2c8616a2ac0f0a128b2	Unassigned	1.0
b9b52cbc102b025911e01deaccdde3ff	Unassigned	1.0
ebfd465aca9a4c7731be4854f2cd380a	Unassigned	1.0
311310d115cf86c27b5b7ca711998715	Unassigned	1.0
398b599073af2ea4822837a46703d01a	Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Diabrotica;Diabrotica undecimpunctata	1.0
59970aa7deabba6258e1d52039c26e18	Unassigned	1.0
b0a4bd9a52de1c58cb7e58ad67aedcb0	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Orgyia;Orgyia leucostigma	1.0
379c9777d59340f44454c4c37c65e75a	Unassigned	1.0
9deffc9f6a77999b49bf94ad12da89af	Unassigned	1.0
a9ab02a5dab7a1ca89445b22cd1ea5cf	Unassigned	1.0
a5333e94e6ce7250d1a19935181d97aa	Unassigned	1.0
746812800d597c9204ea246fbbd701d3	Unassigned	1.0
4717b5191ba1c1ea917b8e6628ec9e22	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Phaecasiophora;Phaecasiophora confixana	1.0
d3eebfaa60c8cb6de16bbc2cca5b5096	Unassigned	1.0
9e8ec7d8834090523e9865c6c5aa9051	Animalia;Arthropoda;Insecta;Psocodea;Psocidae;Blaste;Blaste sp. 2KJEM	0.6666666666666666
fef6a45a90a8740197aef9c08b23e833	Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Battaristis;	1.0
af4d2344acc81bb9286746b20b3f3304	Unassigned	1.0
9d0fbb8cfc04d772de6751b9860f5cee	Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion affine	1.0
81f5f4fd7bdc7394ed897a202ca27cef	Unassigned	1.0
5594dcb9bd5a181f1e492801a0438045	Unassigned	1.0
ea97baae2d45d7be49a5d1c55320a185	Unassigned	1.0
3075d08238dfb2044329d01621418775	Unassigned	1.0
8ab4e4147498f0b06247d4bfe2868163	Unassigned	1.0
c377e3819be592b568fa242d64651ea5	Unassigned	1.0
707a0acd301f65f34121536c3bc6453a	Unassigned	1.0
914f4f0123828f0ef470a76bdfa18d54	Unassigned	1.0
d068f8d5c31e07c88143cda365e014c7	Animalia;Arthropoda;Insecta;Trichoptera;Phryganeidae;Agrypnia;Agrypnia vestita	1.0
f417efae7d48e9c6f96fa7cd9cbe070d	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Gretchena;Gretchena bolliana	1.0
5de3561d0678cab60254faabd6523a83	Unassigned	1.0
2bcb8c8b5f8c493d740419bd51f7ab78	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;Homosetia;Homosetia DRD49	1.0
38033cd154e9e4d8182538620a876590	Unassigned	1.0
65fa6d7e1ef017df8db7cfd342f9395e	Unassigned	1.0
9012b9ff489879261bee767b8282a4d1	Unassigned	1.0
3671ba09948e1f3907e2d56d857b105d	Animalia;Arthropoda;Insecta;Diptera;Culicidae;Orthopodomyia;Orthopodomyia signifera	1.0
4777b5d503196755ea21cbff0b415f71	Unassigned	1.0
7e73180ddf32be002c78f9736cc5023f	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Epiblema;Epiblema otiosana	1.0
0f38305acad779cc4198586b6c3a673e	Unassigned	1.0
93dbd854cc20618a8fee30bfa96cb346	Unassigned	1.0
3a544f4170e66ae1a4bac32683ce436f	Animalia;Arthropoda;Insecta;Diptera;Muscidae;Helina;Helina troene	0.7
3d60a35ee9da8bff214e0705b1db3c16	Unassigned	1.0
d3a919aa0a1359e5c10d4f5cd77b1f9a	Unassigned	1.0
3bce0fa3f82b5c9f119cfb8a91fea9ef	Unassigned	1.0
7cba4aa00bfb5dce55aa8ad7443be755	Unassigned	1.0
671d53045f013c211a4b89b4302c28fa	Unassigned	1.0
ee905a837e0d6ad18152ae3d7a0d92bb	Unassigned	1.0
6f79835611b98cc97d4b2e4de17fbb3a	Animalia;Arthropoda;Insecta;Lepidoptera;Oecophoridae;Epicallima;Epicallima argenticinctella	1.0
a06f127bcc95f13abe05e42e90afbebc	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Caloptilia;Caloptilia blandella	1.0
82824baabadf6c94d826870b131ac0c6	Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Anisodactylus;Anisodactylus caenus	1.0
cce7db963c6a16ecbdfdb3c02545d9d2	Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;;	1.0
cdc7ae883fcbe23ca3f44e49e8331a63	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Cremastobombycia;Cremastobombycia solidaginis	1.0
57596a53ee0bb48e2bb30f3af3bd7a65	Animalia;Arthropoda;Insecta;Diptera;Psychodidae;Psychoda;Psychoda alternata	1.0
e115b73e18075bbf8752d3b098c198bf	Animalia;Arthropoda;Insecta;Neuroptera;Mantispidae;Dicromantispa;Dicromantispa sayi	1.0
bd9aae5b314c3e67ec30898b62a2cc1e	Unassigned	1.0
b1e50ff85fdea30b32d5d1ef8b0ad6e9	Unassigned	1.0
fcdacbbe6e7f8793a31498044c1540e8	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Platynota;Platynota idaeusalis	1.0
57495f6b5ee0af5b96a2985b762c7018	Unassigned	1.0
5ee93e8e9b0b2400ebd3291a7e998510	Unassigned	1.0
51e25bcab86c49fde645089d12465b9f	Unassigned	1.0
5d0f4b408c4e5344fe001c6c08b7aec4	Unassigned	1.0
41320b53bd2f78e471561b74e2516b23	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Aethes;Aethes angulatana	1.0
584690960c93d3a2135b4d775c2d9bd6	Animalia;Arthropoda;Insecta;Diptera;Ceratopogonidae;;	1.0
ea63d471a5eb7cafbae84c80a82b250c	Animalia;Arthropoda;Insecta;Neuroptera;Hemerobiidae;Hemerobius;Hemerobius humulinus	1.0
d1e738b4e43eefe0e9ef7e50168adb8a	Animalia;Arthropoda;Insecta;Lepidoptera;Momphidae;Mompha	1.0
3f0198df0793200a934676fafd0b253b	Animalia;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Enochrus;Enochrus ochraceus	1.0
c9d11e5907e767786bbd3485c626e736	Unassigned	1.0
47a78cfe583feb992673d42749f78215	Unassigned	1.0
dcdf3c266112b0137ebecedba4b056fb	Unassigned	1.0
46d6c58e488d10748546ec5db90f4d90	Unassigned	1.0
12b10cc4e9b07ea9fa91c5f5e9c78d00	Unassigned	1.0
3ac62fcf2bb88923a1070b18ca7ce25c	Animalia;Arthropoda;Insecta;Lepidoptera;Blastobasidae;Blastobasis;	1.0
3ce766838e0f1d5dab8139b1231e1f89	Animalia;Arthropoda;Insecta;Lepidoptera;Glyphipterigidae;Acrolepiopsis;Acrolepiopsis incertella	1.0
f45745e55bc8dbaa304d22a3269bfb63	Animalia;Arthropoda;Insecta;Diptera;Culicidae;Culex;Culex territans	1.0
defbae51ace14b971cb9f6ff972f0200	Unassigned	1.0
eb5bdb9afe229e21d0857290bb856493	Unassigned	1.0
36693e3c3415e19b0b06da5dca2a08b0	Unassigned	1.0
2f734dd142e0270fbe6f00f5d517bb06	Unassigned	1.0
15079cdeaafdbf7cf646b2d0830afaac	Unassigned	1.0
15026701e67c14acc6da34251e1b8ec4	Unassigned	1.0
66d858c905e317633122b07ec950d7e8	Unassigned	1.0
10ef9d6f3d73e7e11a6fbb98590e203d	Unassigned	1.0
b8394b198be3d7c31332b82955f9aa3d	Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;;	1.0
7320b41a310dcbab1e40694f6c2ff2a7	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Episimus;Episimus argutana	1.0
2f84d4dca538c42b94b3c81a6e1aaf4d	Unassigned	1.0
b743b817f03e5816f9cace856543704f	Unassigned	1.0
0b1fdd1e5d421172579de3a11301e0b0	Unassigned	1.0
985a235d142db210142876819b71e12e	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Procladius;	1.0
afb9261a397d3803ededbc877409f804	Unassigned	1.0
cd880c8e8ef8de8f8cd8686c03588e4c	Unassigned	1.0
45778ac90edf31b84722f28f67462afd	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
986f638e97b5a73f25d4861eb70c2938	Animalia;Arthropoda;Insecta;Lepidoptera;Zygaenidae;Harrisina;Harrisina americana	1.0
ccb64fe45a6ad8ebaa44ef7873d0c9e1	Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Dichomeris;Dichomeris ligulella	1.0
0412d8296b1607f5dbfda51f5382bbe6	Unassigned	1.0
95c1e52c591372701739df90cde27234	Unassigned	1.0
6126a330f2138498848612c53d4611fe	Unassigned	1.0
ea3c5cd0545bdd846224a3db0edbe693	Unassigned	1.0
3bb8ad67dbaf1cbaf96d216b7a557fa4	Unassigned	1.0
6d7c1330f27d6dab7e9a9fa4e7f31437	Unassigned	1.0
d4d08df82546fda53244fbb2ae81ea7d	Unassigned	1.0
c419aa148d21da6d8f79c64db4e2bd93	Unassigned	1.0
b663da09cfa349ac8a9fd224ee4ad6d4	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Argyrotaenia;Argyrotaenia quercifoliana	1.0
1bebd26bce5017ca5066651585e2157e	Unassigned	1.0
2a6710decabdcd918474630496107bc2	Unassigned	1.0
42d026a37a551e83fcb92bd981e382d8	Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae	1.0
32904c31b671c79a54069f7206fbc13d	Unassigned	1.0
e5a328c275b5ffafd2da91027e635957	Animalia;Arthropoda;Insecta;Blattodea;Rhinotermitidae;Reticulitermes;Reticulitermes flavipes	1.0
87badbc4948139882732bd7f5d067e91	Unassigned	1.0
61f31d85381e62d010d63a4d238577f3	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Neoscona;Neoscona arabesca	1.0
26e55976b68898ac8c2807f6609884ef	Unassigned	1.0
664208ba374075432f491d0f26d98438	Unassigned	1.0
9160e61801f45fc5d6e7cf037da44e9f	Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Nephrotoma;Nephrotoma eucera	0.9
f449564e1a032502cb3cd473f03aaa9f	Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;;	1.0
c83e07a1f1a374dc1fcc65ba105c0677	Unassigned	1.0
8de288d1d27005c5c83d65531fa441fb	Unassigned	1.0
89f0edba5f6bc83fa3899670dea46327	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;	1.0
348160f34df202c12615a5ef3aca299d	Unassigned	1.0
3434ac8215113eddd5b33b7c663ed29c	Unassigned	1.0
14a5105957afd401a6e03dd81c6fe654	Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae	1.0
88250f183ef344c96ece4beb69f82d31	Unassigned	1.0
4be79c66b171ff17ce724bb0bfb9d846	Unassigned	1.0
a976089ffd0eeb4c1b4cf0571e63a86a	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;	1.0
6616c9dcf5db365341eb3654100d1ff2	Unassigned	1.0
95c6807c8f8cc33c9f6f3d57b76e46be	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus bifurcatus	1.0
f1c71ad2c7374b330363b0fa36cac871	Animalia;Arthropoda;Insecta;Lepidoptera;Dryadaulidae;Dryadaula;	1.0
77aa41a5acc09fc2b2cb782634de2ddc	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Araneus;Araneus marmoreus	1.0
2ad4c1c00d807fcd0079ee374762a0e5	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Chytolita;Chytolita morbidalis	0.8
c59176eb214ce83652e640fa9c11b336	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
1df0b961159a8f20529fd26104a33be0	Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;Acupalpus testaceus	1.0
ca59403e2e042804059b2b4f3da96aae	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum;Polypedilum convictum	0.9
f37ca00c1459bc901c15329d30c40e3f	Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula abdominalis	1.0
cfa3bcd864c43b6d19225dfcfabd528a	Unassigned	1.0
d3a92129da3b43ffdc3974f91323f711	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;Nemapogon;Nemapogon angulifasciella	1.0
39a53b86618f1236b0594e85a7ab8724	Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;;	1.0
aa23c415d8bf2b4fc9d649599a2d91ba	Animalia;Arthropoda;Arachnida;Araneae;Philodromidae;Philodromus;Philodromus rufus	1.0
0a7baf0692730e76a24cb964f21b1b44	Unassigned	1.0
7e77fcb9f7d4f893a006f6fd468c83c9	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Eustala;Eustala rosae	1.0
b7756ab6853c614297dec0a0a454d275	Unassigned	1.0
d570d7b1e5a1760aaa6a63bce3588e71	Unassigned	1.0
681e7ef9a2cd1f2f1b243de6c3bc86b1	Unassigned	1.0
a1d1357a0c3639b99e41a67851a44f0d	Unassigned	1.0
dc2ca875369f67460e5881217e43d32d	Unassigned	1.0
2a6c26d719db115883883af5abb3aa2d	Animalia;Arthropoda;Insecta;Lepidoptera;Depressariidae;Machimia;Machimia tentoriferella	1.0
81cb170aad8bc26d76097494f731af11	Unassigned	1.0
40ebc325109b83d8c760f8ecbbdd27df	Animalia;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Paria;Paria fragariae	1.0
78431ed5eb15d51bd674ab0ad8b9c6d4	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Isogona;Isogona tenuis	1.0
77caa24543bb441e78a7a57259f27185	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Halysidota;Halysidota harrisii	0.7
7701a77ea68485979823cb7eca83fc0f	Unassigned	1.0
