feature	importance
89e5597a9643af8cc7fe80ac924b8d76	0.0569589001412585
67571657f9bc42a71d6c402661be1d97	0.04763720150013038
b0c4de8c62edbae4e6ff051a2cc68aeb	0.044066572058775816
f5bb9eb4107ebf5ac9f7c18398485e9b	0.04178294811298903
d2115cb21e7a254da662edc4f77d11ae	0.0411186123115398
86d824f733d61170ef80a4235cb32238	0.03157833933741256
0393acdcb9e5218ad981bbcb99969ad4	0.03144634238046865
4622cb135cf309852ac4289aacbb7f5b	0.030678769841282247
79f33868abee420faa529b31aefc8d10	0.022575289340789204
f3cfa7b35761ffd5bcb10fa5257278f8	0.021063130519915454
9b9c0238bfb28edb2cddb188980bfb9f	0.020507126022345872
6280a664e750c88afb6069f05b2a29a7	0.019755119918375048
46f68fb7accd2cf2419ca3cd22da3646	0.01953468679413169
183cc807f31d7bd4fda10446cbbae15a	0.01838584220002211
3c5423c213cf0027257b844a9c89b19d	0.0170363510391141
5535a0445f0308724d8d35746e76f68d	0.016129070440943048
f339417a0913782fb144fe19ef59a306	0.015268345073916669
2b424f267586a3e6fb471ae154a1e97c	0.01473896750634774
65d5fa6d7e70a2048699fd898caf1fca	0.014384742876301043
27c88822686bcbf2e12696c638a7f37c	0.01364162899171666
77feea9225a130df1594c6a4b8290c07	0.013011660144033748
d18b9b0d9c0501fc4310fd74dbfc5a16	0.012393494966315522
c4afba60302c265bd32b9ef5846b7377	0.01214201712109212
2c11ea64de16805e25ed359888baabf6	0.010136515555350103
011ab6fb9eeaf3923e29b2419f37925b	0.009972696569140311
fa0da7ffc3332383518acba7efc25952	0.009642222583406248
bfada2f1a2ab19d149ecabbbb3b343b7	0.009613905353669782
ea1049842c518a849f88a3a1f3981ff5	0.00936306045781372
d4ebdfff2f632287ba46e8dbea1da61c	0.009345675871957502
47b2fd12f3c165ed18c47b1e9379db35	0.009287890407818526
38dbe950a88a0d6f89c7e2706ee47e81	0.008796501744585308
106866132fd52b9d5c96c38bde87c51f	0.008405901087191142
717ccef42ba518bd75dc748ecf417e93	0.00814282657829272
7ab9b717eec9ce5d1551dbdece2f980b	0.008038264503036279
ee428b867f1c0aa2d56e7c61d744bf56	0.00789419730917413
1c6dbfff0c98a1080a9ef8847d7af550	0.007730118674390036
3cfeeb16701da023d483c4bca6e37a3e	0.007702476102521223
c0ba220cf5cce50c45e4b4eacbc601a7	0.007481416734105482
0a7a757c4bff8d9705bb23414a2ff333	0.007096441236073684
d4aa1704bc85aca2c0e1e898e5586c0d	0.006829983934944085
59a5c4341e412755fffe9915f73073ed	0.006537777328588234
6917647be9f64376cce4d21c523e6590	0.0062598151594733704
8414ac5fda518c575d744a217e9021c0	0.005922430481779363
162dedee3204b822b5becb7b6b646e11	0.005878623628298566
24d3fe3d4c6946a1395881016ee4c0cc	0.005781554876536532
f1c7baf332ebaa98a4381b5c5de74f64	0.005503901064102764
0f99a23296bdd8e89ba6fdffbde98e95	0.0054945236376612435
236b94913861ae4e80928655eec9e605	0.0054550384197137895
d0ae6517e9c9c5658d868e3cfb028c8f	0.00504337502905752
70e25f7ac6d819e0525108d80cae7b24	0.0049966811956521475
5c42104e910b915a1dcd29f96ee60a07	0.004857972823354714
57495f6b5ee0af5b96a2985b762c7018	0.0048517729284395395
54140eac2954d380a9aeb579c42cebfc	0.0047336954728637096
4c9a2a05a79e044aad7b43682a36938d	0.004683007241090593
aaa613decad715e850dc9f4234903013	0.004344340915186592
4486a2c60a1eeb1e9e651102734f0aa4	0.0042882711104975345
8b79c3f59fd520aeb1e6e134baf51d23	0.004265737439891191
d09ef41d1622e1fea5270ef0b6b8617e	0.004232368809218404
b72699af8ffeb2dca81711dda75a1ec4	0.004205799363567852
2066a2ef9e7c8048b1af441a0d9614b1	0.0041841311973570315
f2ac437494bc499f2c1338ce82ce3dfc	0.004154562981618467
45d874cb654c0dd9e93cecfb1a839232	0.004146463748980679
d9a575a78430c7315061fc21149177b9	0.004088863524670255
69a268dae0c24eb609014e75a2ba5100	0.004081218655620857
8d20fe3b061cf6d4675a338e37222192	0.004053434039084433
5edd663124292444b3f03b16f6d9c28a	0.004051813214450563
e346c475501464abeb5239e047d8c18d	0.004022107252767038
5cac244b7bc2b762706cf1e5898f59a9	0.003998921322158341
