	importance
1bc4636504cd5c17aba61eed5eb99ee1	0.003006078027339354
6280a664e750c88afb6069f05b2a29a7	0.0030015644566751968
0b1fdd1e5d421172579de3a11301e0b0	0.002972791025051097
0cff06a5d3e5ce3b3e034ecee9dc5a49	0.002931901022828973
c2cb94c95e32a93a61c9edca37f7909a	0.0029229573977951452
bab60aa7fa012ba1fd25e120cba8a60c	0.0028679614466935797
e15186a1cf71acadc1642e5e01f6a359	0.0028457890629380164
9d304bca8c447ae6c1fbd8ed92d66539	0.002723194558106174
d4d84ea87207f9dba68c3cfd4908c9cc	0.0026972231421116483
76ca6e4b2f8824db2839c0ef1a55681b	0.002677643390941395
ffc554a7cc42a9bee62616cb8479af97	0.0025823187653779924
31e90575c8edb1aae64abe89c6690da9	0.002463386219779367
b68316922984be5306f1f3174d14d482	0.002462736392965661
17626e289e1bcfd8b77c142797b3b200	0.0024320500692656018
eb24889012eef757c1b31779758f2514	0.002401703303877472
379ff1bbfe5b0957f074acc863f5b99c	0.002392184455122141
5f055611e2c5f50c90a5261d77d0a9a8	0.002377862705497538
b5b234b2dee866913a8f2aaebd48b8f6	0.0023761263411184305
4c11f03555e3e85a7a2eda95f590ab85	0.002353293599829835
49a81ab6c95e0c3d8e2de47dee35b240	0.002308452664392362
8574fa2343da4d1af6c76c8ad2ef6d14	0.0022952310270297144
8b79c3f59fd520aeb1e6e134baf51d23	0.0022918232701366202
2932b5ff8f45ac0d2c01a88725139216	0.0022459323409345076
d434e1738ddb7c1f9c4a613774dc0e4c	0.0022447663551250414
1a2b869086169af38c475f617e904051	0.0022407398751583822
d9a575a78430c7315061fc21149177b9	0.0022213256909156863
df3787322072e329ea374fd581233d3c	0.002143927866376824
70e25f7ac6d819e0525108d80cae7b24	0.002140943254412671
d0f166d6a33f04359d7db697d1cb9698	0.0021316136977620162
95c1e52c591372701739df90cde27234	0.0021094236343000934
a024fc28d079d7f886c27ca2de13b65a	0.0020875218502906436
85e3830144fde436abc5001b550f78eb	0.0020599835354439796
0835fed95eff76f5d26159579c6f0c25	0.0020174895166416005
86d824f733d61170ef80a4235cb32238	0.001999888627848125
57120688a76e6cb9db7140c728238266	0.001958787634353654
8079ac93ee95ab3db45bd828fdf12121	0.0019411470302890573
fda92cf77746ec686e5a580278b37b1f	0.0019296874014215482
e5e569dbc2c9b488f21acec8a0733fbc	0.0019079768163984645
c5b4907aa864d6de4d910509d88c3bfb	0.001873618622587387
26a257f94e8e6109221965efdbf26392	0.0018136215755811286
71092746703b5269d0f0f719364836e6	0.0018094806966454807
683e5689b11bdaa4e93e3459d7eefb93	0.0018043459697949197
ec4c0d734f4db5ac9afb49c509c47b0b	0.0018007278178066581
e41a4de9986baa7110bc1d0f7ec0361d	0.0017877239956450418
306d29e83885908d6564d878a50f019a	0.0017712670526690336
cf29e9fd93f1a68b4a99dfb623147b8d	0.0017316027954777324
a9bccdad11fed67f692e79623945b404	0.001728572811791413
4765308abf16ffdeec056b10a29bc9f7	0.0017118584035179358
a76aa3518ac5db49715d26ee11e2b19d	0.0016980765970543172
f4f404500060f46af505f0148e4e8883	0.0016940974134052153
403cb84fcfca3bdb5e1b722a4ed2b9e0	0.0016512222031590425
93573be2063a87301a1ee63b70837ae2	0.0016415619894098708
a0982513790e7977872ef374424d3906	0.001630005218998366
123e759e444cbae85fb4ee86b641b98c	0.0016274700984772288
a07997c1a5b848bfff2582438b95f002	0.0016135531557961256
d3d550dd2f350fb74acf0c14368a56a3	0.0016026951012704399
df05cdba47b6cdef90457ae7ceefa46e	0.001601776848729311
e29657714bcbfd64965273dfb0b902fd	0.0015963576426130713
d09ef41d1622e1fea5270ef0b6b8617e	0.001581703570745627
fee085f4d7b4f31f5f35e4fc11726f16	0.0015701113183431647
a5a7a4f52ab74926edf11e1e31fcdd59	0.0015571158456285186
8c590709aaf4d262fb0184dd830bb992	0.001537175845825289
bd09045a7849ead1badb696d6a5c7e1e	0.0015089444975643605
fabc1aa4e56bb5d264e91ae936c12ce7	0.0015072655500814646
b70824fa1295d3f86118757ad89f45c4	0.0014888635880026372
2ea6d734be35da244a5742ac3bded746	0.0014790194747213259
939e768b64a8ab16134780f9dc76018e	0.001473665310154493
d2b3d42218f169c650b06b929685dcee	0.0014634443197753943
76dc8113bc421a8c4e861d8b1fabc3cf	0.0014595895883348611
c47031a4693ba9522a2afac2473258de	0.0014419354391516533
e115b73e18075bbf8752d3b098c198bf	0.0014350703744832175
d9c463f54218445e6e9bad4c2fb0e598	0.0013871361240006467
9e8ec7d8834090523e9865c6c5aa9051	0.0013844821100682594
ef713330d7984d21d8c3dab5d227b28d	0.0013789295797165047
d8d5bd07a7cdfb721661da10d3702c20	0.0013740469030272004
1ecb4c6a93ac689177cc5e605b91e0c0	0.0013631595079057987
564c9aa49d1f57d06546ed4bb816650d	0.0013373129386188075
fbf9d6211562027ea310e9fd504f5695	0.0013356240284387404
221d390b3dec2053f8dede1b2793bed8	0.0013346177758354256
b98b0652a83d33b056f34bb286fb58f8	0.0013297747205966827
b43b4a4bed388012847e5b5f5b0f97c8	0.001312004980222221
a67955af6d429c0fd4da40e381f3dc23	0.0012994337900710969
83e4473abf73f22cf6433778bf00f5c0	0.0012882258900788533
5535a0445f0308724d8d35746e76f68d	0.001283805162704786
fcdacbbe6e7f8793a31498044c1540e8	0.001276928783010631
d4d08df82546fda53244fbb2ae81ea7d	0.0012553531819588
3d371559f5aaa973177179b700eee14c	0.0012312215446571787
ef5c04c7e3153e5d360af75eac09af4f	0.0012307682052771468
a1d1357a0c3639b99e41a67851a44f0d	0.0012281564964613963
cfa3bcd864c43b6d19225dfcfabd528a	0.0012259984616614754
ec88942cace8bd57a0b823a2cac993e1	0.0011775938619912434
91eedbd8015b72454054baf3cd9a250c	0.0011745315029132275
f7f929bccb95abd7b659e378f95b8995	0.0011717841009424893
5db19517612f26a3777f9bf35693d876	0.0011674489954734918
dcdf3c266112b0137ebecedba4b056fb	0.0011641950975400113
3f0198df0793200a934676fafd0b253b	0.001160453904398956
3ac62fcf2bb88923a1070b18ca7ce25c	0.001157806207960666
c913c52a14570ab78cfcd7fc6c4f1c98	0.001155534023620037
467bd68309fd5af18da3ade9c9258cb6	0.0011447359080356302
1be178bfc5e94cf9a0791aa75620880c	0.0011424906209745323
ae9fbeaa5a2cf14cf2cfd496fcf8d724	0.0011363130924702202
18f863070e9e77767407b64179be1be0	0.0011304908009227466
6534fb9982890a37ca261176085a9228	0.0011192111917400366
d1e738b4e43eefe0e9ef7e50168adb8a	0.0011176105348496463
bd1f1a71d7fb78f76193ba2087569c59	0.001114173497875268
92e807f319442dd87ddae1a3f7725e65	0.0011083138251212355
5c42104e910b915a1dcd29f96ee60a07	0.0011066579890122866
2fba421c5d9bab8b057ab02b3882b58e	0.0011021849738421653
7ab9b717eec9ce5d1551dbdece2f980b	0.0010871555245379931
36e0ac3f9241724fb8cc20ab66b35666	0.0010851838977739272
7a32525674f58041551d0f7bd022ea39	0.0010774948217833352
773d3cc7acbe73154784afbd19c667ca	0.0010689938278433287
87c30c3491ac751170ba0c68c5f9d8b7	0.0010493318975824213
7590dbefaf8703f0d364258dd0f9353e	0.001047517988470207
f05866451ab0920cd0cc67b4b45fd5a0	0.001038564809443524
f11dceb3eec0714f861f74a669a2ef12	0.0010378948000834348
00b769e021e8f74979b08d3114f0d4d5	0.001022724886001478
509432d06d5779bba37d76c6335db957	0.001018936346235185
fc9e3d2647c8f3283af4bca6e2960cad	0.0010040406661747116
e5a6d766f83d9b9491b637e544d2ca12	0.0010029720875007445
3a1348a8cb180bf7e9dbf3049c1571c1	0.0009861111276019917
dc15e36fd3060fb977a986d682fed4e6	0.0009692599233211603
da087a0698a2b2eb7084fe8933c7d1ac	0.0009663557795255041
9f473a707d3f3849a50a8599ba99bb97	0.0009662955239118941
c4afba60302c265bd32b9ef5846b7377	0.000965223374453409
42c8c6b3c3980d589e248093c798a447	0.0009640971201538949
54cc2ecba1726a5a0fb7459b7cdb4b2e	0.0009300134963568941
4be79c66b171ff17ce724bb0bfb9d846	0.0009274502781036377
e5a1d030d30efce0a679d63b0f693ebc	0.000924190217838328
9b6647d2196c79926cdc25938606c62e	0.0009203217657685472
0aa429e9b2213e5c60a25422f14943c0	0.0009170461569490073
7701a77ea68485979823cb7eca83fc0f	0.0009163464538564295
0333589362a8751a70fa62d1faf99905	0.0008986488522985517
6f5ea8646f2a998837a4f4d09d8849f9	0.0008981260342526621
65fa6d7e1ef017df8db7cfd342f9395e	0.0008832515764393998
559ac7057f0b8ac4e3d0265e4be8770f	0.0008702364871558897
13d22889fbcc4c00c426138797a0c42d	0.0008669782530448204
95c6807c8f8cc33c9f6f3d57b76e46be	0.0008609720933942276
b63904c3a2ee6f09af296b0e7f5f174d	0.0008578594145223044
9fb6b8cb5b5879a595bcc51ebb5e5e4b	0.0008503212073524096
35ca5ba82060ef59eea0431c2eacbd99	0.0008456293791811464
280bf5ff01220758cdcb4f7ccfa7414b	0.0008304207911225003
89f0edba5f6bc83fa3899670dea46327	0.0008272683248627989
ca59403e2e042804059b2b4f3da96aae	0.0008248237083221737
3d9c6f47cfa39e7012b95db93d4dd2ea	0.0008125197129075646
6f79835611b98cc97d4b2e4de17fbb3a	0.0008121221859851341
51a06bc43a9728c6f30e494e2817a7f3	0.0008075497689635534
f417efae7d48e9c6f96fa7cd9cbe070d	0.0008020314660051704
6626860a94c9df8f9f897d8f8f6031c3	0.0007991950242822796
e10e463410414f95e729e5ab92f2e93f	0.000790978326197251
ccb64fe45a6ad8ebaa44ef7873d0c9e1	0.0007758071568148646
a976089ffd0eeb4c1b4cf0571e63a86a	0.0007715148877950075
cfe6cda97b772272c8601e86e083478c	0.0007663703814244831
5edd663124292444b3f03b16f6d9c28a	0.0007420784690441568
657fcce7241cb020eb4f535d17009c1a	0.0007325284820244593
61f31d85381e62d010d63a4d238577f3	0.0007307985252867457
986f638e97b5a73f25d4861eb70c2938	0.0007254789363242311
299130f1da978a008948ec4a58aad90f	0.0007225748660562739
5ecd38c30c967f74b2461b3c6b93168b	0.0007167600151610597
398b599073af2ea4822837a46703d01a	0.0007144382963447642
a1f3a2e90c82020c387762fc55ffa200	0.0007139759162033627
6e9d4eb6a62022763fbd59df39ede833	0.0007139738659548998
2f9db995aea89265a51ea2cc57bec573	0.000707894752178989
4717b5191ba1c1ea917b8e6628ec9e22	0.0007010465870840527
a0a3c37ae470dd68adb932f412c6eff5	0.0006976893582115618
7ba33d26e2dc89f3ec986b3ace70e76c	0.000693038831299421
33064795f640ef4107b34d4820eeb557	0.0006895861415011068
9d0fbb8cfc04d772de6751b9860f5cee	0.0006871406824160385
5de3561d0678cab60254faabd6523a83	0.0006841158345331289
b661f9e3d08ef368d8272ba6b1183040	0.0006636619376252267
92855ba17a120ef7125c4b04e80594b3	0.0006627633740129695
f4bdb7ebb872b2b4c1e8c39ee2f8d1e8	0.000657592107786924
0bfa7567ba51c6f70fafb0695ca58818	0.000656129464619911
6579fd110c670dc92b5a855c8854a7dd	0.0006544623389529849
c034b613fa44b050d3d1e9f758cbdec7	0.0006472255710669388
a120f0ff0012a93df85e55847fe76ed7	0.0006453209384166251
78431ed5eb15d51bd674ab0ad8b9c6d4	0.0006339484395481222
aff315f4958575e8f5575c48d28b5cd5	0.0006324743037096379
cf1ee4a2a4f35508084eaa2a2b93cbe6	0.000625594241366822
a7ab5be696f38ed02bd96426234f1c2e	0.0006255824515960697
9d5bb8ca8a9ba45d849ecf900b6716d2	0.00061847596059823
9462c79aabbcf12b56eebb314a355548	0.0006178536118363372
74c90a69d8a0572a287741e650f56d6a	0.0006130159081706807
985a235d142db210142876819b71e12e	0.0006119144272741248
b2ecff77f6b42ac0d5bd5c94279a2acf	0.0006099805213506934
223cdadffc28eb3f856f47b435dfd1c5	0.0006071222195481318
babe4032baf5cdbd2667b116d73cef02	0.0006070250816314157
1e4fc5d324153fcbcb5105272178997e	0.0006012538688174131
c66a8e90d42bd03d3cb221e5f011c9f9	0.0005971474201427655
cf92faaa9dd6ac238287bfbf2f2d1315	0.0005943240666518153
36cf893308ad8d773e5215072ca9159c	0.0005927372898416072
c4b11b5810a8739d81686e4330b82b12	0.0005902308020440863
1146ff1c2c575257ae2af1fe5d7e1d27	0.0005870111997750919
002eaa5ab00d8938b1c91dd4575dd111	0.0005867275903680422
77aa41a5acc09fc2b2cb782634de2ddc	0.0005859906990241681
f32b0d54cc870b1e08d3dd59fea0e64c	0.0005859323973961374
10c21cd709af30223081686ebf4bddd2	0.00058443333933209
8d70d9730c7c5dc1420c04ea31555cfc	0.0005768404073738187
530201fdba4f0ab611736c9646c683b5	0.0005736512840853528
990736d8f6669e3a92be77e94907a983	0.0005734888020539833
fe97cf979b10951ec434b42f6b3d68eb	0.0005605846006642975
c7b50fa3e8094c34cbd961f8fec1774b	0.0005605635170795694
27796fb6d0f162d48096cf8f9f39e14f	0.0005594554961442868
0a6765ef795d0f2e0797ac05e55b6775	0.0005522699175451682
3eb63cd0e4cdafb61ff7890d8c59d808	0.0005481622894658278
2ae25d61d9ae54ed5798719061ee09c3	0.0005467049532691815
5d893ad258fc4aeb666d051c38000813	0.0005416555036351938
bb7644f8ba20c5cae13d131ecce18315	0.0005373319306637154
c892cf4fce94743508b9d034023908b8	0.0005342476230850649
8c64ab1a90837ca345c8a91f65c59888	0.0005327293130251412
403e524fd388b980ecca4258c2b489ed	0.0005327163247195147
171f69cb54dc4814fd0f4f5d743350c6	0.0005315534880666161
9e6d35d1456fee5aa62006656e429c9d	0.0005298525499458636
c1521f1bcd20ba1b6b03fba92c5f834b	0.0005282061757803202
8a8a36bcce3896f294e9f15daf7a1b6d	0.0005194352187594932
c690eef6449dae66a873e8cd584fe8ac	0.0005136237877116538
5b780190c641ac77cdfb01c81f37504b	0.0005124345051264386
6a056b42d75944093cfaf1904222e0a5	0.0005093638692094118
4716b11852eb235e64ff1b78f8d41c32	0.0005001819399509026
2d353a83349dd42779d146cf294a6784	0.0004970179356053026
f1c71ad2c7374b330363b0fa36cac871	0.0004944691674070064
f63d71466ff67878259ff6d720864e7a	0.0004938577262288455
3c609b09a9541cf0fceb505c6591fc3d	0.000488409270630761
aa23c415d8bf2b4fc9d649599a2d91ba	0.0004881804286358957
fa0b44d7b4b059088cbfb992f748b341	0.00048727532142885685
4fef3e9b0b1c2f9e1123cda65ccc2b4d	0.00048603223150842003
0c631d5fdd8a95ba0cef364926870dfa	0.00048055764841209236
0dac1206ca31dbbdb64f209942a32ea7	0.00047999014693142505
57495f6b5ee0af5b96a2985b762c7018	0.00047311084608615887
57596a53ee0bb48e2bb30f3af3bd7a65	0.00047079146864498445
a06f127bcc95f13abe05e42e90afbebc	0.00047061897361505437
525b5264cde0e0f211d5b88fde9986d8	0.00046263626262984316
d570d7b1e5a1760aaa6a63bce3588e71	0.0004595389662322735
9b0f6241be2cfcedcd35fc5c1d38ca08	0.0004588830922484284
707a0acd301f65f34121536c3bc6453a	0.0004571824586281326
3671ba09948e1f3907e2d56d857b105d	0.00045618946404310897
41bcadf6f35957ef31eac55e3009e8f8	0.00045576353924577583
311310d115cf86c27b5b7ca711998715	0.000444890831893406
910cbd756a035fb73698d8bdc802ebab	0.00043995671647864554
88250f183ef344c96ece4beb69f82d31	0.00043979023262625774
383f46f141d64ada51c14f6a3c927043	0.00043849013152360335
e17362ad99817a19ddcd3a7fa3049942	0.00043673304711010805
bb3f594d54196c074dc948aef837efb5	0.00043340042335748613
063a023e43f351e3bfeae136d8ab13c5	0.00043285712967229496
53ffd7de8033c889c6466cab12758698	0.00042967631852565717
f1941a55ed7b322661d71357706c2676	0.0004296462995295831
f85b7fc104c8d4409fda3af5b22c33b6	0.00042652755025541307
624bab2a1c5b165e2a58831e4de3b4be	0.00042590872155195216
0e4d88b9e819fabe1d7cb2d1bd224d1b	0.00042216385484950827
9629e4d43b0df690c2144aa8fb51b4ac	0.00042202232695569074
eb44ed3a034b445b277cb419b2f3f8f6	0.000421633245161461
d32373068595cac845c5147d19b51826	0.0004191028898182524
9820dddc068ca33494135c5b6b5b2ff2	0.0004184851854610003
c823e8e5eb07cd2b7979e68dbaed16d5	0.0004176047522775342
5d0f4b408c4e5344fe001c6c08b7aec4	0.00041481855629670874
287802f5a7574ddfb0e27f1c625f2b90	0.0004110103983979084
497eda0dd46062905f3bf6bde94eee02	0.0004109186934644437
858ca922d1854ec50251022b68356340	0.00041035137055874465
a263902ac5b853857b3abd5e25cbda4c	0.0004092538480913473
b204c29663c2f65148b84cffe5356345	0.0004091393053829793
0ba6bd638e8ca55689dbf03f655e2c35	0.0004079084665642123
0179a2fce040d03e6173233d820ecfbf	0.0004055587474612424
15a041e2e862cf549daffdc0832c6319	0.00040123945479393023
55a17d8326442d559967b1c9445390bf	0.0004004916294695595
11d36e94af6ee244bd6eaffc1aab44b2	0.0003999336590981664
db69205c5925000dc665bae0626ce003	0.00039907613767633073
1a7173278c2c2e078735cf86bffb0754	0.00039812906124821396
78ba5c40f37b4064dd4dab2977f6a471	0.0003981078117221127
caea51b6aef255fa3cca21d9a1d8aa1a	0.0003977572773180266
84246a3daac330cbab0972baa5fc7def	0.0003945614031373661
5cdfad0898eea261672a05e4f3e80b4f	0.0003921469616463475
c59176eb214ce83652e640fa9c11b336	0.00039199434481172995
174478f4bd768576a17c22bd75609720	0.0003906596014663308
bbc4f401e3a656b5977f69d6294b26ae	0.0003863805784355435
d3a92129da3b43ffdc3974f91323f711	0.00038559082002840835
67bacd845341789c4ee6699bddcff43b	0.0003848655691268448
4d2c0b23abf654679d9fd390ca83990c	0.00038279942849571473
1f128faa6aa430d55038556104c55961	0.0003827676649443131
3075d08238dfb2044329d01621418775	0.0003815278865006576
7bdeb37855323cf78c70d00de38acd1b	0.00037857860431447283
5af4825b815ba94e667851ce5501c01b	0.0003776957586588511
40ebc325109b83d8c760f8ecbbdd27df	0.00037442312534295143
584690960c93d3a2135b4d775c2d9bd6	0.00037330584168576134
2071169dada6c4549de2232007c5446b	0.0003706510553096584
245e5c1b29476d1958bc6c5940bfedcc	0.0003670302961190263
480ee879e575de77402ea527f8081086	0.00036522551850475974
a8b689a64154d03357621c203b0abb2c	0.00036374761031351423
27c3fdaf4785d3747bdddc4a98b2c6ac	0.0003634853969158798
bce1abc12736cc1b2b810549791267c8	0.0003602762129385008
768e298ad5aa250fed190739828f525a	0.00035901208135138984
9e72ab47c8f354c452b22712041bb8eb	0.00035786921841994025
38033cd154e9e4d8182538620a876590	0.00035722392714306137
a7cdc3a06ab4f7411faaf67cbffe338b	0.0003560277135359923
ea3c5cd0545bdd846224a3db0edbe693	0.00035572385493740587
df49f349aac347c42c8f6e2fb3185b90	0.000353486352767458
614fd2953760447a52e9675656bbe7bd	0.0003531026701584708
9b1e17dc0e310f62456244825b94cb2b	0.0003513494696562793
90d0c146f64f7bf58bc8f68dbcd2146d	0.0003495742676754488
dd282b616ffd8c3589b1b301db1d0d3c	0.00034887479086036824
dccff049322064b01fbf56b38938a924	0.00034784761803577873
493309bfd54be93344652f9b9116e93a	0.000347616304972806
15d645134fe4403f6f88c9626532af11	0.00034739143559644125
4e9008889b65a8d60d69e7e1917a635d	0.0003441271337350492
13eadb8ab5154acb0d120eaeed571fac	0.0003436193459643089
f23227a8f30ae40942708199a0f51fb5	0.00034308211843886194
bedf203cb90ba9e4c579a00660300d19	0.00034231821259110334
6b5697590b0a94d9d5a2f860b80994fb	0.0003418116366978575
5abc89f24778475f358822e86679c1bc	0.0003408911188696775
44d88b66a156a4c1b3704a53243044b8	0.0003398324817403053
475f54fc3250bf5d4ae7361cdf5904e8	0.0003397151298319825
d036d2178a3a6a95474b365de983a731	0.0003396102572632927
322bd50d5151c00064d6eeb474f9c9b9	0.00033935834981109085
578fff15228b96b13a21db15faef715f	0.00033762270820605976
b99f14d43e42ce6cb36b5a198365f69d	0.0003373468019786508
b663da09cfa349ac8a9fd224ee4ad6d4	0.00033678984402879053
d9689cfa9eb9a574a757b695383d40f5	0.0003362260900162023
0526ab66fcdedb01e8ea14b368880d3d	0.0003347199981991645
e33dd78f03c7f65175cffaf26e204672	0.00033137394651254183
9028abc1ef6f6a21c58ff7ae47b8a4fc	0.00033071117278446965
d0025f73a745954ddcf12d9e9ac09ff3	0.00033053121234431955
3fe711038e7a713e9b39ce3627ea92c5	0.00032847912527988614
ebfd465aca9a4c7731be4854f2cd380a	0.00032734166303527933
1ea1f9f65bca83cedf1720aa3d724d7c	0.00032690035441781105
918c968ef00e62772ef3376bb21a17a4	0.00032502597219876783
b5187d0554afb47743fba5c985f602ce	0.0003239783029775059
0a95798279873312d1c9b32e932b1120	0.00032104204817556966
d3e176822a1786f03d917d5da3662004	0.00032095201581898425
3b0cd4fcc298d74e2d0b84a0af4f3451	0.0003208917539146382
dc4c74f5170c3af5a7a82278d95e8615	0.00032016470931413575
1c3215b12dfd1d8e4fe482c93d0edb65	0.0003194218241136059
d7898d8b25be2c9e8900fd6115b1cc52	0.0003182294940373709
9b64bb56d58cffd446b9f6c83b38253d	0.00031583548834173244
dc1aafc2eba5199cd6994cbbcceb43dc	0.0003136370137939772
10eb0f0713d0d385f0e59085efa53895	0.0003059719630136867
62b8e96806ceacbe930c42b6aee374dd	0.00030316211172465605
30a1faee309df43b898e5db5a94fd185	0.0003022621652038568
1b0979db4b117b5f18f667421989dd6a	0.0002988384175996356
027cdc8c92ecac4a0a543367c39e5e18	0.00029793088519179607
26c564d2a176745946552dc23ba4e906	0.0002973893064181272
287b84541b924f5e9370c5a3ec91ba8e	0.00029728369998439116
b0d4ad2f22ee5f63977e6e59981ca151	0.0002966622801471667
0561efa3caaab8fb780871d2f9e15a54	0.00029602105681290154
08b6fe599db9086731ca3554e53e20fd	0.0002959761404996034
42d026a37a551e83fcb92bd981e382d8	0.0002935347627042826
2a4606d749cc2f1c1ee7c3b6cec17cb4	0.00029275265442432063
66d858c905e317633122b07ec950d7e8	0.00029136090068837333
aaa613decad715e850dc9f4234903013	0.00029116438715461523
af4d2344acc81bb9286746b20b3f3304	0.000290382228095839
f449564e1a032502cb3cd473f03aaa9f	0.00028996036520677993
a3c870886e4330e1c8f9edccd7ac8b05	0.0002897828326995641
38137c477a454198dea0b6a7c29a0838	0.00028858911450112094
21e773ee0e699b392d06f88e1725b2e8	0.0002876906172591791
90666d179970de22956ecb70a9efe3fe	0.00028598562185401223
741f8d7d99ab86fd03b63fc698db2b07	0.0002854793902978348
8b87140375f2616552601584fff7538d	0.00028433047900598625
e583e79aa08b36fa5958042781ac1700	0.00028147769724004286
0b68effdefbe38c321f55afda44c23ed	0.0002803704746004067
8d54ee9ea4ede3dd5202ff5dd23dabc6	0.00027831346826105545
2a6c26d719db115883883af5abb3aa2d	0.0002777915858664726
275c3c116677ef2487ef858470605e24	0.0002755597496220538
